ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
345,20220528,20220609,20220604,25910,1,100,4,SO44725,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2022-05-28 00:00:00.000,2022-06-09 00:00:00.000,2022-06-04 00:00:00.000
332,20220528,20220609,20220604,14614,1,100,4,SO44726,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-05-28 00:00:00.000,2022-06-09 00:00:00.000,2022-06-04 00:00:00.000
313,20220528,20220609,20220604,18273,1,6,9,SO44727,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-28 00:00:00.000,2022-06-09 00:00:00.000,2022-06-04 00:00:00.000
344,20220528,20220609,20220604,11126,1,6,9,SO44728,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2022-05-28 00:00:00.000,2022-06-09 00:00:00.000,2022-06-04 00:00:00.000
310,20220529,20220610,20220605,12307,1,39,7,SO44729,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-29 00:00:00.000,2022-06-10 00:00:00.000,2022-06-05 00:00:00.000
311,20220529,20220610,20220605,14697,1,98,10,SO44730,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-29 00:00:00.000,2022-06-10 00:00:00.000,2022-06-05 00:00:00.000
312,20220529,20220610,20220605,28661,1,100,1,SO44731,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-29 00:00:00.000,2022-06-10 00:00:00.000,2022-06-05 00:00:00.000
312,20220529,20220610,20220605,18251,1,6,9,SO44732,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-29 00:00:00.000,2022-06-10 00:00:00.000,2022-06-05 00:00:00.000
313,20220529,20220610,20220605,18214,1,6,9,SO44733,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-29 00:00:00.000,2022-06-10 00:00:00.000,2022-06-05 00:00:00.000
313,20220530,20220611,20220606,12285,1,39,7,SO44734,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-30 00:00:00.000,2022-06-11 00:00:00.000,2022-06-06 00:00:00.000
311,20220530,20220611,20220606,28673,1,100,4,SO44735,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-30 00:00:00.000,2022-06-11 00:00:00.000,2022-06-06 00:00:00.000
328,20220530,20220611,20220606,14634,1,100,1,SO44736,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-05-30 00:00:00.000,2022-06-11 00:00:00.000,2022-06-06 00:00:00.000
314,20220530,20220611,20220606,18242,1,6,9,SO44737,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-30 00:00:00.000,2022-06-11 00:00:00.000,2022-06-06 00:00:00.000
313,20220530,20220611,20220606,18252,1,6,9,SO44738,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-30 00:00:00.000,2022-06-11 00:00:00.000,2022-06-06 00:00:00.000
312,20220530,20220611,20220606,18202,1,6,9,SO44739,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-30 00:00:00.000,2022-06-11 00:00:00.000,2022-06-06 00:00:00.000
310,20220531,20220612,20220607,12383,1,39,7,SO44803,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-31 00:00:00.000,2022-06-12 00:00:00.000,2022-06-07 00:00:00.000
310,20220531,20220612,20220607,28829,1,100,4,SO44804,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-31 00:00:00.000,2022-06-12 00:00:00.000,2022-06-07 00:00:00.000
314,20220531,20220612,20220607,29011,1,100,4,SO44805,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-31 00:00:00.000,2022-06-12 00:00:00.000,2022-06-07 00:00:00.000
311,20220531,20220612,20220607,18452,1,6,9,SO44806,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-05-31 00:00:00.000,2022-06-12 00:00:00.000,2022-06-07 00:00:00.000
350,20220531,20220612,20220607,11365,1,6,9,SO44807,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-05-31 00:00:00.000,2022-06-12 00:00:00.000,2022-06-07 00:00:00.000
311,20220601,20220613,20220608,13836,1,29,8,SO44808,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-01 00:00:00.000,2022-06-13 00:00:00.000,2022-06-08 00:00:00.000
342,20220601,20220613,20220608,20552,1,98,10,SO44809,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-06-01 00:00:00.000,2022-06-13 00:00:00.000,2022-06-08 00:00:00.000
311,20220601,20220613,20220608,29126,1,100,4,SO44810,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-01 00:00:00.000,2022-06-13 00:00:00.000,2022-06-08 00:00:00.000
311,20220601,20220613,20220608,22732,1,19,6,SO44811,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-01 00:00:00.000,2022-06-13 00:00:00.000,2022-06-08 00:00:00.000
314,20220601,20220613,20220608,28988,1,100,4,SO44812,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-01 00:00:00.000,2022-06-13 00:00:00.000,2022-06-08 00:00:00.000
312,20220601,20220613,20220608,18695,1,6,9,SO44813,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-01 00:00:00.000,2022-06-13 00:00:00.000,2022-06-08 00:00:00.000
313,20220601,20220613,20220608,18281,1,6,9,SO44814,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-01 00:00:00.000,2022-06-13 00:00:00.000,2022-06-08 00:00:00.000
351,20220601,20220613,20220608,11444,1,6,9,SO44815,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-06-01 00:00:00.000,2022-06-13 00:00:00.000,2022-06-08 00:00:00.000
312,20220602,20220614,20220609,12321,1,39,7,SO44816,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-02 00:00:00.000,2022-06-14 00:00:00.000,2022-06-09 00:00:00.000
312,20220602,20220614,20220609,14777,1,98,10,SO44817,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-02 00:00:00.000,2022-06-14 00:00:00.000,2022-06-09 00:00:00.000
313,20220602,20220614,20220609,28827,1,100,4,SO44818,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-02 00:00:00.000,2022-06-14 00:00:00.000,2022-06-09 00:00:00.000
313,20220602,20220614,20220609,28853,1,100,1,SO44819,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-02 00:00:00.000,2022-06-14 00:00:00.000,2022-06-09 00:00:00.000
350,20220602,20220614,20220609,25972,1,100,1,SO44820,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-06-02 00:00:00.000,2022-06-14 00:00:00.000,2022-06-09 00:00:00.000
345,20220602,20220614,20220609,25975,1,100,1,SO44821,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2022-06-02 00:00:00.000,2022-06-14 00:00:00.000,2022-06-09 00:00:00.000
311,20220602,20220614,20220609,18486,1,6,9,SO44822,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-02 00:00:00.000,2022-06-14 00:00:00.000,2022-06-09 00:00:00.000
313,20220602,20220614,20220609,18488,1,6,9,SO44823,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-02 00:00:00.000,2022-06-14 00:00:00.000,2022-06-09 00:00:00.000
312,20220602,20220614,20220609,18694,1,6,9,SO44824,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-02 00:00:00.000,2022-06-14 00:00:00.000,2022-06-09 00:00:00.000
312,20220602,20220614,20220609,18309,1,6,9,SO44825,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-02 00:00:00.000,2022-06-14 00:00:00.000,2022-06-09 00:00:00.000
314,20220603,20220615,20220610,12308,1,39,7,SO44826,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-03 00:00:00.000,2022-06-15 00:00:00.000,2022-06-10 00:00:00.000
344,20220603,20220615,20220610,25973,1,100,1,SO44827,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2022-06-03 00:00:00.000,2022-06-15 00:00:00.000,2022-06-10 00:00:00.000
312,20220603,20220615,20220610,28997,1,100,4,SO44828,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-03 00:00:00.000,2022-06-15 00:00:00.000,2022-06-10 00:00:00.000
334,20220603,20220615,20220610,14643,1,100,1,SO44829,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-06-03 00:00:00.000,2022-06-15 00:00:00.000,2022-06-10 00:00:00.000
314,20220603,20220615,20220610,18337,1,6,9,SO44830,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-03 00:00:00.000,2022-06-15 00:00:00.000,2022-06-10 00:00:00.000
350,20220604,20220616,20220611,29467,1,29,8,SO44831,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-06-04 00:00:00.000,2022-06-16 00:00:00.000,2022-06-11 00:00:00.000
311,20220604,20220616,20220611,28804,1,100,4,SO44832,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-04 00:00:00.000,2022-06-16 00:00:00.000,2022-06-11 00:00:00.000
310,20220604,20220616,20220611,28842,1,100,4,SO44833,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-04 00:00:00.000,2022-06-16 00:00:00.000,2022-06-11 00:00:00.000
350,20220604,20220616,20220611,25952,1,100,4,SO44834,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-06-04 00:00:00.000,2022-06-16 00:00:00.000,2022-06-11 00:00:00.000
311,20220604,20220616,20220611,18338,1,6,9,SO44835,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-04 00:00:00.000,2022-06-16 00:00:00.000,2022-06-11 00:00:00.000
314,20220604,20220616,20220611,18465,1,6,9,SO44836,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-04 00:00:00.000,2022-06-16 00:00:00.000,2022-06-11 00:00:00.000
312,20220605,20220617,20220612,13808,1,29,8,SO44837,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-05 00:00:00.000,2022-06-17 00:00:00.000,2022-06-12 00:00:00.000
311,20220605,20220617,20220612,14138,1,29,8,SO44838,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-05 00:00:00.000,2022-06-17 00:00:00.000,2022-06-12 00:00:00.000
314,20220605,20220617,20220612,28825,1,100,1,SO44839,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-05 00:00:00.000,2022-06-17 00:00:00.000,2022-06-12 00:00:00.000
314,20220605,20220617,20220612,28857,1,100,4,SO44840,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-05 00:00:00.000,2022-06-17 00:00:00.000,2022-06-12 00:00:00.000
314,20220605,20220617,20220612,18335,1,6,9,SO44841,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-05 00:00:00.000,2022-06-17 00:00:00.000,2022-06-12 00:00:00.000
310,20220606,20220618,20220613,14140,1,29,8,SO44842,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-06 00:00:00.000,2022-06-18 00:00:00.000,2022-06-13 00:00:00.000
312,20220606,20220618,20220613,29058,1,100,4,SO44843,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-06 00:00:00.000,2022-06-18 00:00:00.000,2022-06-13 00:00:00.000
314,20220606,20220618,20220613,29139,1,100,4,SO44844,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-06 00:00:00.000,2022-06-18 00:00:00.000,2022-06-13 00:00:00.000
313,20220606,20220618,20220613,28845,1,100,1,SO44845,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-06 00:00:00.000,2022-06-18 00:00:00.000,2022-06-13 00:00:00.000
314,20220606,20220618,20220613,18334,1,6,9,SO44846,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-06 00:00:00.000,2022-06-18 00:00:00.000,2022-06-13 00:00:00.000
346,20220606,20220618,20220613,11445,1,6,9,SO44847,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2022-06-06 00:00:00.000,2022-06-18 00:00:00.000,2022-06-13 00:00:00.000
348,20220607,20220619,20220614,28418,1,39,7,SO44848,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
322,20220607,20220619,20220614,17996,1,39,7,SO44849,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
336,20220607,20220619,20220614,19417,1,29,8,SO44850,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
310,20220607,20220619,20220614,22299,1,19,6,SO44851,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
311,20220607,20220619,20220614,29128,1,100,4,SO44852,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
348,20220607,20220619,20220614,19874,1,19,6,SO44853,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
311,20220607,20220619,20220614,29004,1,100,4,SO44854,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
320,20220607,20220619,20220614,26692,1,19,6,SO44855,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
328,20220607,20220619,20220614,14651,1,100,1,SO44856,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
310,20220607,20220619,20220614,18484,1,6,9,SO44857,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
312,20220607,20220619,20220614,18487,1,6,9,SO44858,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
310,20220607,20220619,20220614,18495,1,6,9,SO44859,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
310,20220607,20220619,20220614,18693,1,6,9,SO44860,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
314,20220607,20220619,20220614,18288,1,6,9,SO44861,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
313,20220607,20220619,20220614,18457,1,6,9,SO44862,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
310,20220607,20220619,20220614,18467,1,6,9,SO44863,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
348,20220607,20220619,20220614,11364,1,6,9,SO44864,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
351,20220607,20220619,20220614,11372,1,6,9,SO44865,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
350,20220607,20220619,20220614,11443,1,6,9,SO44866,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-06-07 00:00:00.000,2022-06-19 00:00:00.000,2022-06-14 00:00:00.000
313,20220608,20220620,20220615,14793,1,98,10,SO44867,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-08 00:00:00.000,2022-06-20 00:00:00.000,2022-06-15 00:00:00.000
313,20220608,20220620,20220615,28852,1,100,1,SO44868,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-08 00:00:00.000,2022-06-20 00:00:00.000,2022-06-15 00:00:00.000
312,20220608,20220620,20220615,18700,1,6,9,SO44869,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-08 00:00:00.000,2022-06-20 00:00:00.000,2022-06-15 00:00:00.000
311,20220608,20220620,20220615,18301,1,6,9,SO44870,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-08 00:00:00.000,2022-06-20 00:00:00.000,2022-06-15 00:00:00.000
345,20220608,20220620,20220615,11363,1,6,9,SO44871,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2022-06-08 00:00:00.000,2022-06-20 00:00:00.000,2022-06-15 00:00:00.000
312,20220609,20220621,20220616,29111,1,100,4,SO44872,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-09 00:00:00.000,2022-06-21 00:00:00.000,2022-06-16 00:00:00.000
312,20220609,20220621,20220616,28828,1,100,4,SO44873,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-09 00:00:00.000,2022-06-21 00:00:00.000,2022-06-16 00:00:00.000
320,20220610,20220622,20220617,18004,1,39,7,SO44874,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2022-06-10 00:00:00.000,2022-06-22 00:00:00.000,2022-06-17 00:00:00.000
313,20220610,20220622,20220617,29048,1,100,4,SO44875,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-10 00:00:00.000,2022-06-22 00:00:00.000,2022-06-17 00:00:00.000
312,20220610,20220622,20220617,29056,1,100,4,SO44876,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-10 00:00:00.000,2022-06-22 00:00:00.000,2022-06-17 00:00:00.000
311,20220610,20220622,20220617,29136,1,100,4,SO44877,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-10 00:00:00.000,2022-06-22 00:00:00.000,2022-06-17 00:00:00.000
311,20220610,20220622,20220617,28807,1,100,1,SO44878,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-10 00:00:00.000,2022-06-22 00:00:00.000,2022-06-17 00:00:00.000
310,20220610,20220622,20220617,28833,1,100,1,SO44879,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-10 00:00:00.000,2022-06-22 00:00:00.000,2022-06-17 00:00:00.000
311,20220610,20220622,20220617,18470,1,6,9,SO44880,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-10 00:00:00.000,2022-06-22 00:00:00.000,2022-06-17 00:00:00.000
313,20220610,20220622,20220617,18496,1,6,9,SO44881,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-10 00:00:00.000,2022-06-22 00:00:00.000,2022-06-17 00:00:00.000
311,20220610,20220622,20220617,18703,1,6,9,SO44882,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-10 00:00:00.000,2022-06-22 00:00:00.000,2022-06-17 00:00:00.000
314,20220610,20220622,20220617,18296,1,6,9,SO44883,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-10 00:00:00.000,2022-06-22 00:00:00.000,2022-06-17 00:00:00.000
312,20220610,20220622,20220617,18308,1,6,9,SO44884,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-10 00:00:00.000,2022-06-22 00:00:00.000,2022-06-17 00:00:00.000
310,20220611,20220623,20220618,14833,1,98,10,SO44885,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-11 00:00:00.000,2022-06-23 00:00:00.000,2022-06-18 00:00:00.000
314,20220611,20220623,20220618,29108,1,100,4,SO44886,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-11 00:00:00.000,2022-06-23 00:00:00.000,2022-06-18 00:00:00.000
310,20220611,20220623,20220618,28821,1,100,1,SO44887,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-11 00:00:00.000,2022-06-23 00:00:00.000,2022-06-18 00:00:00.000
310,20220611,20220623,20220618,28838,1,100,1,SO44888,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-11 00:00:00.000,2022-06-23 00:00:00.000,2022-06-18 00:00:00.000
348,20220612,20220624,20220619,11351,1,98,10,SO44889,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-06-12 00:00:00.000,2022-06-24 00:00:00.000,2022-06-19 00:00:00.000
346,20220612,20220624,20220619,11381,1,98,10,SO44890,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2022-06-12 00:00:00.000,2022-06-24 00:00:00.000,2022-06-19 00:00:00.000
310,20220612,20220624,20220619,28847,1,100,4,SO44891,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-12 00:00:00.000,2022-06-24 00:00:00.000,2022-06-19 00:00:00.000
313,20220612,20220624,20220619,22267,1,19,6,SO44892,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-12 00:00:00.000,2022-06-24 00:00:00.000,2022-06-19 00:00:00.000
314,20220612,20220624,20220619,28856,1,100,1,SO44893,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2022-06-12 00:00:00.000,2022-06-24 00:00:00.000,2022-06-19 00:00:00.000
348,20220612,20220624,20220619,25943,1,100,4,SO44894,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2022-06-12 00:00:00.000,2022-06-24 00:00:00.000,2022-06-19 00:00:00.000
